,,,,,,,,,,,,,,,,
Rk,Team,Date,Spread,Over/Under,Temperature,Day,G#,Week,,Opp,Result,Spread,vs. Line,Over/Under,OU Result,Game time
427,DAL,11/25/21,-7.5,51.5,58,Thu,11,12,,LVR,L 33-36 (OT),-7.5,did not cover,51.5,over,afternoon
428,LVR,11/25/21,7.5,51.5,58,Thu,11,12,@,DAL,W 36-33 (OT),7.5,covered,51.5,over,afternoon
429,DAL,11/21/21,2.5,56.5,57,Sun,10,11,@,KAN,L 9-19,2.5,did not cover,56.5,under,afternoon
430,KAN,11/21/21,-2.5,56.5,57,Sun,11,11,,DAL,W 19-9,-2.5,covered,56.5,under,afternoon
431,CIN,11/21/21,-1,50.5,65,Sun,10,11,@,LVR,W 32-13,-1,covered,50.5,under,afternoon
432,LVR,11/21/21,1,50.5,65,Sun,10,11,,CIN,L 13-32,1,did not cover,50.5,under,afternoon
433,ARI,11/21/21,2.5,47,46,Sun,11,11,@,SEA,W 23-13,2.5,covered,47,under,afternoon
434,SEA,11/21/21,-2.5,47,46,Sun,10,11,,ARI,L 13-23,-2.5,did not cover,47,under,afternoon
435,CAR,11/14/21,10.5,43,81,Sun,10,10,@,ARI,W 34-10,10.5,covered,43,over,afternoon
436,ARI,11/14/21,-10.5,43,81,Sun,10,10,,CAR,L 10-34,-10.5,did not cover,43,over,afternoon
437,DEN,11/14/21,-2,46,57,Sun,10,10,,PHI,L 13-30,-2,did not cover,46,under,afternoon
438,PHI,11/14/21,2,46,57,Sun,10,10,@,DEN,W 30-13,2,covered,46,under,afternoon
439,GNB,11/14/21,-3.5,49.5,35,Sun,10,10,,SEA,W 17-0,-3.5,covered,49.5,under,afternoon
440,SEA,11/14/21,3.5,49.5,35,Sun,9,10,@,GNB,L 0-17,3.5,did not cover,49.5,under,afternoon
441,MIN,11/14/21,3,53.5,88,Sun,9,10,@,LAC,W 27-20,3,covered,53.5,under,afternoon
442,LAC,11/14/21,-3,53.5,88,Sun,9,10,,MIN,L 20-27,-3,did not cover,53.5,under,afternoon
443,GNB,11/7/21,7.5,48,51,Sun,9,9,@,KAN,L 7-13,7.5,covered,48,under,afternoon
444,KAN,11/7/21,-7.5,48,51,Sun,9,9,,GNB,W 13-7,-7.5,did not cover,48,under,afternoon
445,PHI,11/7/21,1.5,49,54,Sun,9,9,,LAC,L 24-27,1.5,did not cover,49,over,afternoon
446,LAC,11/7/21,-1.5,49,54,Sun,8,9,@,PHI,W 27-24,-1.5,covered,49,over,afternoon
447,ARI,11/7/21,3.5,45,57,Sun,9,9,@,SFO,W 31-17,3.5,covered,45,over,afternoon
448,SFO,11/7/21,-3.5,45,57,Sun,8,9,,ARI,L 17-31,-3.5,did not cover,45,over,afternoon
449,DEN,10/31/21,-3.5,45,41,Sun,8,8,,WAS,W 17-10,-3.5,covered,45,under,afternoon
450,WAS,10/31/21,3.5,45,41,Sun,8,8,@,DEN,L 10-17,3.5,did not cover,45,under,afternoon
451,NOR,10/31/21,4.5,49,72,Sun,7,8,,TAM,W 36-27,4.5,covered,49,over,afternoon
452,TAM,10/31/21,-4.5,49,72,Sun,8,8,@,NOR,L 27-36,-4.5,did not cover,49,over,afternoon
453,NWE,10/31/21,4.5,49.5,64,Sun,8,8,@,LAC,W 27-24,4.5,covered,49.5,over,afternoon
454,LAC,10/31/21,-4.5,49.5,64,Sun,7,8,,NWE,L 24-27,-4.5,did not cover,49.5,over,afternoon
455,JAX,10/31/21,3.5,44.5,54,Sun,7,8,@,SEA,L 7-31,3.5,did not cover,44.5,under,afternoon
456,SEA,10/31/21,-3.5,44.5,54,Sun,8,8,,JAX,W 31-7,-3.5,covered,44.5,under,afternoon
457,ARI,10/24/21,-18,47.5,82,Sun,7,7,,HOU,W 31-5,-18,covered,47.5,under,afternoon
458,HOU,10/24/21,18,47.5,82,Sun,7,7,@,ARI,L 5-31,18,did not cover,47.5,under,afternoon
459,PHI,10/24/21,3,48.5,71,Sun,7,7,@,LVR,L 22-33,3,did not cover,48.5,over,afternoon
460,LVR,10/24/21,-3,48.5,71,Sun,7,7,,PHI,W 33-22,-3,covered,48.5,over,afternoon
461,DET,10/24/21,16.5,50.5,66,Sun,7,7,@,LAR,L 19-28,16.5,covered,50.5,under,afternoon
462,LAR,10/24/21,-16.5,50.5,66,Sun,7,7,,DET,W 28-19,-16.5,did not cover,50.5,under,afternoon
463,CHI,10/24/21,11.5,47,83,Sun,7,7,@,TAM,L 3-38,11.5,did not cover,47,under,afternoon
464,TAM,10/24/21,-11.5,47,83,Sun,7,7,,CHI,W 38-3,-11.5,covered,47,under,afternoon
465,CLE,10/17/21,-3.5,48.5,58,Sun,6,6,,ARI,L 14-37,-3.5,did not cover,48.5,over,afternoon
466,ARI,10/17/21,3.5,48.5,58,Sun,6,6,@,CLE,W 37-14,3.5,covered,48.5,over,afternoon
467,DEN,10/17/21,-4,43.5,76,Sun,6,6,,LVR,L 24-34,-4,did not cover,43.5,over,afternoon
468,LVR,10/17/21,4,43.5,76,Sun,6,6,@,DEN,W 34-24,4,covered,43.5,over,afternoon
469,DAL,10/17/21,-3.5,50.5,62,Sun,6,6,@,NWE,W 35-29 (OT),-3.5,covered,50.5,over,afternoon
470,NWE,10/17/21,3.5,50.5,62,Sun,6,6,,DAL,L 29-35 (OT),3.5,did not cover,50.5,over,afternoon
471,ARI,10/10/21,-5,48.5,81,Sun,5,5,,SFO,W 17-10,-5,covered,48.5,under,afternoon
472,SFO,10/10/21,5,48.5,81,Sun,5,5,@,ARI,L 10-17,5,did not cover,48.5,under,afternoon
473,DAL,10/10/21,-7,52.5,88,Sun,5,5,,NYG,W 44-20,-7,covered,52.5,over,afternoon
474,NYG,10/10/21,7,52.5,88,Sun,5,5,@,DAL,L 20-44,7,did not cover,52.5,over,afternoon
475,CHI,10/10/21,5.5,45.5,72,Sun,5,5,@,LVR,W 20-9,5.5,covered,45.5,under,afternoon
476,LVR,10/10/21,-5.5,45.5,72,Sun,5,5,,CHI,L 9-20,-5.5,did not cover,45.5,under,afternoon
477,CLE,10/10/21,2.5,46.5,74,Sun,5,5,@,LAC,L 42-47,2.5,did not cover,46.5,over,afternoon
478,LAC,10/10/21,-2.5,46.5,74,Sun,5,5,,CLE,W 47-42,-2.5,covered,46.5,over,afternoon
479,DEN,10/3/21,1,44,77,Sun,4,4,,BAL,L 7-23,1,did not cover,44,under,afternoon
480,BAL,10/3/21,-1,44,77,Sun,4,4,@,DEN,W 23-7,-1,covered,44,under,afternoon
481,GNB,10/3/21,-6,44.5,67,Sun,4,4,,PIT,W 27-17,-6,covered,44.5,under,afternoon
482,PIT,10/3/21,6,44.5,67,Sun,4,4,@,GNB,L 17-27,6,did not cover,44.5,under,afternoon
483,ARI,10/3/21,4,49.5,89,Sun,4,4,@,LAR,W 37-20,4,covered,49.5,over,afternoon
484,LAR,10/3/21,-4,49.5,89,Sun,4,4,,ARI,L 20-37,-4,did not cover,49.5,over,afternoon
485,SEA,10/3/21,2.5,52,80,Sun,4,4,@,SFO,W 28-21,2.5,covered,52,under,afternoon
486,SFO,10/3/21,-2.5,52,80,Sun,4,4,,SEA,L 21-28,-2.5,did not cover,52,under,afternoon
487,DEN,9/26/21,-10,41.5,82,Sun,3,3,,NYJ,W 26-0,-10,covered,41.5,under,afternoon
488,NYJ,9/26/21,10,41.5,82,Sun,3,3,@,DEN,L 0-26,10,did not cover,41.5,under,afternoon
489,MIN,9/26/21,2,55,77,Sun,3,3,,SEA,W 30-17,2,covered,55,under,afternoon
490,SEA,9/26/21,-2,55,77,Sun,3,3,@,MIN,L 17-30,-2,did not cover,55,under,afternoon
491,MIA,9/26/21,4,44,87,Sun,3,3,@,LVR,L 28-31 (OT),4,covered,44,over,afternoon
492,LVR,9/26/21,-4,44,87,Sun,3,3,,MIA,W 31-28 (OT),-4,did not cover,44,over,afternoon
493,LAR,9/26/21,1.5,55.5,66,Sun,3,3,,TAM,W 34-24,1.5,covered,55.5,over,afternoon
494,TAM,9/26/21,-1.5,55.5,66,Sun,3,3,@,LAR,L 24-34,-1.5,did not cover,55.5,over,afternoon
495,ARI,9/19/21,-3.5,50.5,93,Sun,2,2,,MIN,W 34-33,-3.5,did not cover,50.5,over,afternoon
496,MIN,9/19/21,3.5,50.5,93,Sun,2,2,@,ARI,L 33-34,3.5,covered,50.5,over,afternoon
497,DAL,9/19/21,3,55,71,Sun,2,2,@,LAC,W 20-17,3,covered,55,under,afternoon
498,LAC,9/19/21,-3,55,71,Sun,2,2,,DAL,L 17-20,-3,did not cover,55,under,afternoon
499,TEN,9/19/21,6.5,54,62,Sun,2,2,@,SEA,W 33-30 (OT),6.5,covered,54,over,afternoon
500,SEA,9/19/21,-6.5,54,62,Sun,2,2,,TEN,L 30-33 (OT),-6.5,did not cover,54,over,afternoon
501,ATL,9/19/21,12.5,51.5,85,Sun,2,2,@,TAM,L 25-48,12.5,did not cover,51.5,over,afternoon
502,TAM,9/19/21,-12.5,51.5,85,Sun,2,2,,ATL,W 48-25,-12.5,covered,51.5,over,afternoon
503,CLE,9/12/21,5.5,54.5,88,Sun,1,1,@,KAN,L 29-33,5.5,covered,54.5,over,afternoon
504,KAN,9/12/21,-5.5,54.5,88,Sun,1,1,,CLE,W 33-29,-5.5,did not cover,54.5,over,afternoon
505,GNB,9/12/21,-3.5,49.5,86,Sun,1,1,@,NOR,L 3-38,-3.5,did not cover,49.5,under,afternoon
506,NOR,9/12/21,3.5,49.5,86,Sun,1,1,,GNB,W 38-3,3.5,covered,49.5,under,afternoon
507,MIA,9/12/21,3,43.5,81,Sun,1,1,@,NWE,W 17-16,3,covered,43.5,under,afternoon
508,NWE,9/12/21,-3,43.5,81,Sun,1,1,,MIA,L 16-17,-3,did not cover,43.5,under,afternoon
509,DEN,9/12/21,-3,41.5,82,Sun,1,1,@,NYG,W 27-13,-3,covered,41.5,under,afternoon
510,NYG,9/12/21,3,41.5,82,Sun,1,1,,DEN,L 13-27,3,did not cover,41.5,under,afternoon
1,DET,12/5/24,-3.5,51.5,68,Thu,13,14,,GNB,W 34-31,-3.5,did not cover,51.5,over,night
2,GNB,12/5/24,3.5,51.5,68,Thu,13,14,@,DET,L 31-34,3.5,covered,51.5,over,night
3,CLE,12/2/24,6,42,48,Mon,12,13,@,DEN,L 32-41,6,did not cover,42,over,night
4,DEN,12/2/24,-6,42,48,Mon,13,13,,CLE,W 41-32,-6,covered,42,over,night
5,BUF,12/1/24,-6,44.5,28,Sun,12,13,,SFO,W 35-10,-6,covered,44.5,over,night
6,SFO,12/1/24,6,44.5,28,Sun,12,13,@,BUF,L 10-35,6,did not cover,44.5,over,night
7,GNB,11/28/24,-3,47.5,27,Thu,12,13,,MIA,W 30-17,-3,covered,47.5,under,night
8,MIA,11/28/24,3,47.5,27,Thu,12,13,@,GNB,L 17-30,3,did not cover,47.5,under,night
9,BAL,11/25/24,-2.5,50.5,62,Mon,12,12,@,LAC,W 30-23,-2.5,covered,50.5,over,night
10,LAC,11/25/24,2.5,50.5,62,Mon,11,12,,BAL,L 23-30,2.5,did not cover,50.5,over,night
11,PHI,11/24/24,-3,49,57,Sun,11,12,@,LAR,W 37-20,-3,covered,49,over,night
12,LAR,11/24/24,3,49,57,Sun,11,12,,PHI,L 20-37,3,did not cover,49,over,night
13,CLE,11/21/24,3.5,36.5,36,Thu,11,12,,PIT,W 24-19,3.5,covered,36.5,over,night
14,PIT,11/21/24,-3.5,36.5,36,Thu,11,12,@,CLE,L 19-24,-3.5,did not cover,36.5,over,night
15,HOU,11/18/24,-7,41,64,Mon,11,11,@,DAL,W 34-10,-7,covered,41,over,night
16,DAL,11/18/24,7,41,64,Mon,10,11,,HOU,L 10-34,7,did not cover,41,over,night
17,LAC,11/17/24,-1,48.5,61,Sun,10,11,,CIN,W 34-27,-1,covered,48.5,over,night
18,CIN,11/17/24,1,48.5,61,Sun,11,11,@,LAC,L 27-34,1,did not cover,48.5,over,night
19,WAS,11/14/24,3.5,48.5,46,Thu,11,11,@,PHI,L 18-26,3.5,did not cover,48.5,under,night
20,PHI,11/14/24,-3.5,48.5,46,Thu,10,11,,WAS,W 26-18,-3.5,covered,48.5,under,night
21,MIA,11/11/24,2.5,49,60,Mon,9,10,@,LAR,W 23-15,2.5,covered,49,under,night
22,LAR,11/11/24,-2.5,49,60,Mon,9,10,,MIA,L 15-23,-2.5,did not cover,49,under,night
23,DET,11/10/24,-3.5,49,73,Sun,9,10,@,HOU,W 26-23,-3.5,did not cover,49,push,night
24,HOU,11/10/24,3.5,49,73,Sun,10,10,,DET,L 23-26,3.5,covered,49,push,night
25,CIN,11/7/24,6,53.5,69,Thu,10,10,@,BAL,L 34-35,6,covered,53.5,over,night
26,BAL,11/7/24,-6,53.5,69,Thu,10,10,,CIN,W 35-34,-6,did not cover,53.5,over,night
27,KAN,11/4/24,-9,45.5,63,Mon,8,9,,TAM,W 30-24 (OT),-9,did not cover,45.5,over,night
28,TAM,11/4/24,9,45.5,63,Mon,9,9,@,KAN,L 24-30 (OT),9,covered,45.5,over,night
29,IND,11/3/24,5.5,47,47,Sun,9,9,@,MIN,L 13-21,5.5,did not cover,47,under,night
30,MIN,11/3/24,-5.5,47,47,Sun,8,9,,IND,W 21-13,-5.5,covered,47,under,night
31,HOU,10/31/24,2,42,71,Thu,9,9,@,NYJ,L 13-21,2,did not cover,42,under,night
32,NYJ,10/31/24,-2,42,71,Thu,9,9,,HOU,W 21-13,-2,covered,42,under,night
33,NYG,10/28/24,6,36.5,54,Mon,8,8,@,PIT,L 18-26,6,did not cover,36.5,over,night
34,PIT,10/28/24,-6,36.5,54,Mon,8,8,,NYG,W 26-18,-6,covered,36.5,over,night
35,DAL,10/27/24,4.5,47,69,Sun,7,8,@,SFO,L 24-30,4.5,did not cover,47,over,night
36,SFO,10/27/24,-4.5,47,69,Sun,8,8,,DAL,W 30-24,-4.5,covered,47,over,night
37,MIN,10/24/24,-3,48,66,Thu,7,8,@,LAR,L 20-30,-3,did not cover,48,over,night
38,LAR,10/24/24,3,48,66,Thu,7,8,,MIN,W 30-20,3,covered,48,over,night
39,ARI,10/21/24,1,44.5,85,Mon,7,7,,LAC,W 17-15,1,covered,44.5,under,night
40,LAC,10/21/24,-1,44.5,85,Mon,6,7,@,ARI,L 15-17,-1,did not cover,44.5,under,night
41,BAL,10/21/24,-3.5,50,80,Mon,7,7,@,TAM,W 41-31,-3.5,covered,50,over,night
42,TAM,10/21/24,3.5,50,80,Mon,7,7,,BAL,L 31-41,3.5,did not cover,50,over,night
43,NYJ,10/20/24,-1.5,39,60,Sun,7,7,@,PIT,L 15-37,-1.5,did not cover,39,over,night
44,PIT,10/20/24,1.5,39,60,Sun,7,7,,NYJ,W 37-15,1.5,covered,39,over,night
45,DEN,10/17/24,-2.5,37,65,Thu,7,7,@,NOR,W 33-10,-2.5,covered,37,over,night
46,NOR,10/17/24,2.5,37,65,Thu,7,7,,DEN,L 10-33,2.5,did not cover,37,over,night
47,BUF,10/14/24,-1,40.5,49,Mon,6,6,@,NYJ,W 23-20,-1,covered,40.5,over,night
48,NYJ,10/14/24,1,40.5,49,Mon,6,6,,BUF,L 20-23,1,did not cover,40.5,over,night
49,CIN,10/13/24,-3.5,46.5,63,Sun,6,6,@,NYG,W 17-7,-3.5,covered,46.5,under,night
50,NYG,10/13/24,3.5,46.5,63,Sun,6,6,,CIN,L 7-17,3.5,did not cover,46.5,under,night
51,SEA,10/10/24,3.5,49,59,Thu,6,6,,SFO,L 24-36,3.5,did not cover,49,over,night
52,SFO,10/10/24,-3.5,49,59,Thu,6,6,@,SEA,W 36-24,-3.5,covered,49,over,night
53,KAN,10/7/24,-5.5,43,70,Mon,5,5,,NOR,W 26-13,-5.5,covered,43,under,night
54,NOR,10/7/24,5.5,43,70,Mon,5,5,@,KAN,L 13-26,5.5,did not cover,43,under,night
55,DAL,10/6/24,2.5,43.5,67,Sun,5,5,@,PIT,W 20-17,2.5,covered,43.5,under,night
56,PIT,10/6/24,-2.5,43.5,67,Sun,5,5,,DAL,L 17-20,-2.5,did not cover,43.5,under,night
57,ATL,10/3/24,-1.5,44,0,Thu,5,5,,TAM,W 36-30 (OT),-1.5,covered,44,over,night
58,TAM,10/3/24,1.5,44,0,Thu,5,5,@,ATL,L 30-36 (OT),1.5,did not cover,44,over,night
59,DET,9/30/24,-4,47,71,Mon,4,4,,SEA,W 42-29,-4,covered,47,over,night
60,SEA,9/30/24,4,47,71,Mon,4,4,@,DET,L 29-42,4,did not cover,47,over,night
61,MIA,9/30/24,-2.5,37,86,Mon,4,4,,TEN,L 12-31,-2.5,did not cover,37,over,night
62,TEN,9/30/24,2.5,37,86,Mon,4,4,@,MIA,W 31-12,2.5,covered,37,over,night
63,BUF,9/29/24,2.5,46.5,68,Sun,4,4,@,BAL,L 10-35,2.5,did not cover,46.5,under,night
64,BAL,9/29/24,-2.5,46.5,68,Sun,4,4,,BUF,W 35-10,-2.5,covered,46.5,under,night
65,DAL,9/26/24,-6,45.5,74,Thu,4,4,@,NYG,W 20-15,-6,did not cover,45.5,under,night
66,NYG,9/26/24,6,45.5,74,Thu,4,4,,DAL,L 15-20,6,covered,45.5,under,night
67,BUF,9/23/24,-5.5,45.5,68,Mon,3,3,,JAX,W 47-10,-5.5,covered,45.5,over,night
68,JAX,9/23/24,5.5,45.5,68,Mon,3,3,@,BUF,L 10-47,5.5,did not cover,45.5,over,night
69,CIN,9/23/24,-7.5,46.5,69,Mon,3,3,,WAS,L 33-38,-7.5,did not cover,46.5,over,night
70,WAS,9/23/24,7.5,46.5,69,Mon,3,3,@,CIN,W 38-33,7.5,covered,46.5,over,night
71,ATL,9/22/24,3,46.5,89,Sun,3,3,,KAN,L 17-22,3,did not cover,46.5,under,night
72,KAN,9/22/24,-3,46.5,89,Sun,3,3,@,ATL,W 22-17,-3,covered,46.5,under,night
73,NWE,9/19/24,6,38.5,75,Thu,3,3,@,NYJ,L 3-24,6,did not cover,38.5,under,night
74,NYJ,9/19/24,-6,38.5,75,Thu,3,3,,NWE,W 24-3,-6,covered,38.5,under,night
75,ATL,9/16/24,5.5,45.5,71,Mon,2,2,@,PHI,W 22-21,5.5,covered,45.5,under,night
76,PHI,9/16/24,-5.5,45.5,71,Mon,2,2,,ATL,L 21-22,-5.5,did not cover,45.5,under,night
77,CHI,9/15/24,6,45,89,Sun,2,2,@,HOU,L 13-19,6,push,45,under,night
78,HOU,9/15/24,-6,45,89,Sun,2,2,,CHI,W 19-13,-6,push,45,under,night
79,BUF,9/12/24,2,49,86,Thu,2,2,@,MIA,W 31-10,2,covered,49,under,night
80,MIA,9/12/24,-2,49,86,Thu,2,2,,BUF,L 10-31,-2,did not cover,49,under,night
81,NYJ,9/9/24,4,43.5,76,Mon,1,1,@,SFO,L 19-32,4,did not cover,43.5,over,night
82,SFO,9/9/24,-4,43.5,76,Mon,1,1,,NYJ,W 32-19,-4,covered,43.5,over,night
83,DET,9/8/24,-4.5,52.5,69,Sun,1,1,,LAR,W 26-20 (OT),-4.5,covered,52.5,under,night
84,LAR,9/8/24,4.5,52.5,69,Sun,1,1,@,DET,L 20-26 (OT),4.5,did not cover,52.5,under,night
85,GNB,9/6/24,2,49.5,63,Fri,1,1,@,PHI,L 29-34,2,did not cover,49.5,over,night
86,PHI,9/6/24,-2,49.5,63,Fri,1,1,,GNB,W 34-29,-2,covered,49.5,over,night
87,KAN,9/5/24,-3,47,67,Thu,1,1,,BAL,W 27-20,-3,covered,47,push,night
88,BAL,9/5/24,3,47,67,Thu,1,1,@,KAN,L 20-27,3,did not cover,47,push,night
89,BUF,1/7/24,-2.5,48,63,Sun,17,18,@,MIA,W 21-14,-2.5,covered,48,under,night
90,MIA,1/7/24,2.5,48,63,Sun,17,18,,BUF,L 14-21,2.5,did not cover,48,under,night
91,IND,1/6/24,1.5,47.5,36,Sat,17,18,,HOU,L 19-23,1.5,did not cover,47.5,under,night
92,HOU,1/6/24,-1.5,47.5,36,Sat,17,18,@,IND,W 23-19,-1.5,covered,47.5,under,night
93,GNB,12/31/23,1.5,43,23,Sun,16,17,@,MIN,W 33-10,1.5,covered,43,push,night
94,MIN,12/31/23,-1.5,43,23,Sun,16,17,,GNB,L 10-33,-1.5,did not cover,43,push,night
95,DAL,12/30/23,-5,52,55,Sat,16,17,,DET,W 20-19,-5,did not cover,52,under,night
96,DET,12/30/23,5,52,55,Sat,16,17,@,DAL,L 19-20,5,covered,52,under,night
97,CLE,12/28/23,-7.5,35,47,Thu,16,17,,NYJ,W 37-20,-7.5,covered,35,over,night
98,NYJ,12/28/23,7.5,35,47,Thu,16,17,@,CLE,L 20-37,7.5,did not cover,35,over,night
99,BAL,12/25/23,6,46.5,56,Mon,15,16,@,SFO,W 33-19,6,covered,46.5,over,night
100,SFO,12/25/23,-6,46.5,56,Mon,15,16,,BAL,L 19-33,-6,did not cover,46.5,over,night
101,DEN,12/24/23,-7,35,28,Sun,15,16,,NWE,L 23-26,-7,did not cover,35,over,night
102,NWE,12/24/23,7,35,28,Sun,15,16,@,DEN,W 26-23,7,covered,35,over,night
103,BUF,12/23/23,-12.5,44,62,Sat,15,16,@,LAC,W 24-22,-12.5,did not cover,44,over,night
104,LAC,12/23/23,12.5,44,62,Sat,15,16,,BUF,L 22-24,12.5,covered,44,over,night
105,NOR,12/21/23,4,46,63,Thu,15,16,@,LAR,L 22-30,4,did not cover,46,over,night
106,LAR,12/21/23,-4,46,63,Thu,15,16,,NOR,W 30-22,-4,covered,46,over,night
107,PHI,12/18/23,-3,45,46,Mon,14,15,@,SEA,L 17-20,-3,did not cover,45,under,night
108,SEA,12/18/23,3,45,46,Mon,14,15,,PHI,W 20-17,3,covered,45,under,night
109,JAX,12/17/23,3,42,58,Sun,14,15,,BAL,L 7-23,3,did not cover,42,under,night
110,BAL,12/17/23,-3,42,58,Sun,14,15,@,JAX,W 23-7,-3,covered,42,under,night
111,DEN,12/16/23,4.5,48,70,Sat,14,15,@,DET,L 17-42,4.5,did not cover,48,over,night
112,DET,12/16/23,-4.5,48,70,Sat,14,15,,DEN,W 42-17,-4.5,covered,48,over,night
113,LVR,12/14/23,-3,34,58,Thu,14,15,,LAC,W 63-21,-3,covered,34,over,night
114,LAC,12/14/23,3,34,58,Thu,14,15,@,LVR,L 21-63,3,did not cover,34,over,night
115,MIA,12/11/23,-13.5,46.5,64,Mon,13,14,,TEN,L 27-28,-13.5,did not cover,46.5,over,night
116,TEN,12/11/23,13.5,46.5,64,Mon,13,14,@,MIA,W 28-27,13.5,covered,46.5,over,night
117,GNB,12/11/23,-6,37,39,Mon,13,14,@,NYG,L 22-24,-6,did not cover,37,over,night
118,NYG,12/11/23,6,37,39,Mon,13,14,,GNB,W 24-22,6,covered,37,over,night
119,DAL,12/10/23,-3.5,51.5,43,Sun,13,14,,PHI,W 33-13,-3.5,covered,51.5,under,night
120,PHI,12/10/23,3.5,51.5,43,Sun,13,14,@,DAL,L 13-33,3.5,did not cover,51.5,under,night
121,NWE,12/7/23,6,30,42,Thu,13,14,@,PIT,W 21-18,6,covered,30,over,night
122,PIT,12/7/23,-6,30,42,Thu,13,14,,NWE,L 18-21,-6,did not cover,30,over,night
123,CIN,12/4/23,10,40,61,Mon,12,13,@,JAX,W 34-31 (OT),10,covered,40,over,night
124,JAX,12/4/23,-10,40,61,Mon,12,13,,CIN,L 31-34 (OT),-10,did not cover,40,over,night
125,GNB,12/3/23,5.5,42.5,31,Sun,12,13,,KAN,W 27-19,5.5,covered,42.5,over,night
126,KAN,12/3/23,-5.5,42.5,31,Sun,12,13,@,GNB,L 19-27,-5.5,did not cover,42.5,over,night
127,DAL,11/30/23,-9.5,47,61,Thu,12,13,,SEA,W 41-35,-9.5,did not cover,47,over,night
128,SEA,11/30/23,9.5,47,61,Thu,12,13,@,DAL,L 35-41,9.5,covered,47,over,night
129,CHI,11/27/23,3,44,16,Mon,12,12,@,MIN,W 12-10,3,covered,44,under,night
130,MIN,11/27/23,-3,44,16,Mon,12,12,,CHI,L 10-12,-3,did not cover,44,under,night
131,BAL,11/26/23,-3,48,64,Sun,12,12,@,LAC,W 20-10,-3,covered,48,under,night
132,LAC,11/26/23,3,48,64,Sun,11,12,,BAL,L 10-20,3,did not cover,48,under,night
133,SEA,11/23/23,7.5,43.5,39,Thu,11,12,,SFO,L 13-31,7.5,did not cover,43.5,over,night
134,SFO,11/23/23,-7.5,43.5,39,Thu,11,12,@,SEA,W 31-13,-7.5,covered,43.5,over,night
135,KAN,11/20/23,-2.5,46,45,Mon,10,11,,PHI,L 17-21,-2.5,did not cover,46,under,night
136,PHI,11/20/23,2.5,46,45,Mon,10,11,@,KAN,W 21-17,2.5,covered,46,under,night
137,DEN,11/19/23,-3,41,53,Sun,10,11,,MIN,W 21-20,-3,did not cover,41,push,night
138,MIN,11/19/23,3,41,53,Sun,11,11,@,DEN,L 20-21,3,covered,41,push,night
139,CIN,11/16/23,4,46,56,Thu,10,11,@,BAL,L 20-34,4,did not cover,46,over,night
140,BAL,11/16/23,-4,46,56,Thu,11,11,,CIN,W 34-20,-4,covered,46,over,night
141,BUF,11/13/23,-7.5,47.5,49,Mon,10,10,,DEN,L 22-24,-7.5,did not cover,47.5,under,night
142,DEN,11/13/23,7.5,47.5,49,Mon,9,10,@,BUF,W 24-22,7.5,covered,47.5,under,night
143,NYJ,11/12/23,-1.5,35.5,71,Sun,9,10,@,LVR,L 12-16,-1.5,did not cover,35.5,under,night
144,LVR,11/12/23,1.5,35.5,71,Sun,10,10,,NYJ,W 16-12,1.5,covered,35.5,under,night
145,CAR,11/9/23,3.5,38.5,51,Thu,9,10,@,CHI,L 13-16,3.5,covered,38.5,under,night
146,CHI,11/9/23,-3.5,38.5,51,Thu,10,10,,CAR,W 16-13,-3.5,did not cover,38.5,under,night
147,NYJ,11/6/23,3,41,48,Mon,8,9,,LAC,L 6-27,3,did not cover,41,under,night
148,LAC,11/6/23,-3,41,48,Mon,8,9,@,NYJ,W 27-6,-3,covered,41,under,night
149,BUF,11/5/23,1.5,50.5,51,Sun,9,9,@,CIN,L 18-24,1.5,did not cover,50.5,under,night
150,CIN,11/5/23,-1.5,50.5,51,Sun,8,9,,BUF,W 24-18,-1.5,covered,50.5,under,night
151,TEN,11/2/23,3,36.5,40,Thu,8,9,@,PIT,L 16-20,3,did not cover,36.5,under,night
152,PIT,11/2/23,-3,36.5,40,Thu,8,9,,TEN,W 20-16,-3,covered,36.5,under,night
153,DET,10/30/23,-7,45.5,72,Mon,8,8,,LVR,W 26-14,-7,covered,45.5,under,night
154,LVR,10/30/23,7,45.5,72,Mon,8,8,@,DET,L 14-26,7,did not cover,45.5,under,night
155,CHI,10/29/23,10.5,45.5,76,Sun,8,8,@,LAC,L 13-30,10.5,did not cover,45.5,under,night
156,LAC,10/29/23,-10.5,45.5,76,Sun,7,8,,CHI,W 30-13,-10.5,covered,45.5,under,night
157,BUF,10/26/23,-10,43.5,66,Thu,8,8,,TAM,W 24-18,-10,did not cover,43.5,under,night
158,TAM,10/26/23,10,43.5,66,Thu,7,8,@,BUF,L 18-24,10,covered,43.5,under,night
159,MIN,10/23/23,7,44,60,Mon,7,7,,SFO,W 22-17,7,covered,44,under,night
160,SFO,10/23/23,-7,44,60,Mon,7,7,@,MIN,L 17-22,-7,did not cover,44,under,night
161,MIA,10/22/23,3,51.5,55,Sun,7,7,@,PHI,L 17-31,3,did not cover,51.5,under,night
162,PHI,10/22/23,-3,51.5,55,Sun,7,7,,MIA,W 31-17,-3,covered,51.5,under,night
163,JAX,10/19/23,2.5,40.5,79,Thu,7,7,@,NOR,W 31-24,2.5,covered,40.5,over,night
164,NOR,10/19/23,-2.5,40.5,79,Thu,7,7,,JAX,L 24-31,-2.5,did not cover,40.5,over,night
